claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes
A06B-rel-0180,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514266,soren_pihlmann,pihlmann_architects,VERBUNDEN_MIT_AKTEUR,actor-network link soren_pihlmann -> pihlmann_architects (context_affiliation_from_actor_list) (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0181,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199392,stefan_kroetsch,klingelhoefer_kroetsch,VERBUNDEN_MIT_AKTEUR,actor-network link stefan_kroetsch -> klingelhoefer_kroetsch (context_affiliation_from_actor_list) (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0182,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514208,stephan_bischof,bischof_foehn_architektur,VERBUNDEN_MIT_AKTEUR,actor-network link stephan_bischof -> bischof_foehn_architektur (context_affiliation_from_actor_list) (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0183,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514282,stephane_damsin,ouest_architecture,VERBUNDEN_MIT_AKTEUR,actor-network link stephane_damsin -> ouest_architecture (context_affiliation_from_actor_list) (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0184,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199589,structural_xploration_lab_epfl,corentin_fivet,VERBUNDEN_MIT_AKTEUR,actor-network link structural_xploration_lab_epfl -> corentin_fivet (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of corentin_fivet->structural_xploration_lab_epfl; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0185,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514356,sven_urselmann,urselmann_interior,VERBUNDEN_MIT_AKTEUR,actor-network link sven_urselmann -> urselmann_interior (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,unsourced; bidirectional pair with urselmann_interior->sven_urselmann (that reverse = MERGE_DUPLICATE). Needs a source naming both endpoints before KEEP
A06B-rel-0186,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199592,tampere_university,satu_huuhka,VERBUNDEN_MIT_AKTEUR,actor-network link tampere_university -> satu_huuhka (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of satu_huuhka->tampere_university; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0187,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514174,thomas_pulver,graber_pulver,VERBUNDEN_MIT_AKTEUR,actor-network link thomas_pulver -> graber_pulver (context_affiliation_from_actor_list) (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0188,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514626,thomas_rau,rau,VERBUNDEN_MIT_AKTEUR,actor-network link thomas_rau -> rau (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of rau->thomas_rau; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0189,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199784,thomas_romm,romm_zt,VERBUNDEN_MIT_AKTEUR,actor-network link thomas_romm -> romm_zt (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of romm_zt->thomas_romm; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0190,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514558,tiphaine_berthome,cancan_architecture,VERBUNDEN_MIT_AKTEUR,actor-network link tiphaine_berthome -> cancan_architecture (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of cancan_architecture->tiphaine_berthome; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0191,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199780,tomas,annabelle_von_reutern,VERBUNDEN_MIT_AKTEUR,actor-network link tomas -> annabelle_von_reutern (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of annabelle_von_reutern->tomas; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0192,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931884586,trnsfrm_eg,die_zusammenarbeiter,VERBUNDEN_MIT_AKTEUR,actor-network link trnsfrm_eg -> die_zusammenarbeiter (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0193,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199338,trnsfrm_eg,lxsy_architektur,VERBUNDEN_MIT_AKTEUR,actor-network link trnsfrm_eg -> lxsy_architektur (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0194,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199648,ullrich_dickgiesser,gruner_ag,VERBUNDEN_MIT_AKTEUR,actor-network link ullrich_dickgiesser -> gruner_ag (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of gruner_ag->ullrich_dickgiesser; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0195,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118198233,umacon,ramboll_finland,VERBUNDEN_MIT_AKTEUR,actor-network link umacon -> ramboll_finland (no evidence_url/source_url on edge),web,https://recreate-project.eu/tag/precast-concrete,true,200,PARTIAL,0.6,"ReCreate's Finnish cluster is formed by Tampere University, Skanska, Consolis Parma, Ramboll Finland, Umacon, LIIKE architects, and the City of Tampere",ADD_SOURCE,06b,"CORROBORATED off-graph: Finnish RecReate cluster co-members. Consortium co-membership (not a pairwise partnership claim) - add this URL as evidence_url and, if kept, relabel connection_kind to consortium_co_membership. legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0196,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199646,universitaet_wuppertal,annette_hillebrandt,VERBUNDEN_MIT_AKTEUR,actor-network link universitaet_wuppertal -> annette_hillebrandt (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of annette_hillebrandt->universitaet_wuppertal; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0197,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931885073,urban_bricolage,madlen_kobi,VERBUNDEN_MIT_AKTEUR,actor-network link urban_bricolage -> madlen_kobi (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of madlen_kobi->urban_bricolage; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0198,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199645,urban_mining_index,anja_rosen,VERBUNDEN_MIT_AKTEUR,actor-network link urban_mining_index -> anja_rosen (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of anja_rosen->urban_mining_index; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0199,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199586,urselmann_interior,petra_jablonicka,VERBUNDEN_MIT_AKTEUR,actor-network link urselmann_interior -> petra_jablonicka (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of petra_jablonicka->urselmann_interior; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0200,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931884834,urselmann_interior,sven_urselmann,VERBUNDEN_MIT_AKTEUR,actor-network link urselmann_interior -> sven_urselmann (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of sven_urselmann->urselmann_interior; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0201,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514453,uwe_seiler,zrs,VERBUNDEN_MIT_AKTEUR,actor-network link uwe_seiler -> zrs (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ESCALATE_HUMAN,06b,LOW-QUALITY/STUB endpoint id; unsourced; bidirectional pair with zrs->uwe_seiler (that reverse = MERGE_DUPLICATE). Needs a source naming both endpoints before KEEP
A06B-rel-0202,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159790153745569899,vandkunsten,3xn,VERBUNDEN_MIT_AKTEUR,actor-network link vandkunsten -> 3xn (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of 3xn->vandkunsten; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0203,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199403,vandkunsten,gxn,VERBUNDEN_MIT_AKTEUR,actor-network link vandkunsten -> gxn (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of gxn->vandkunsten; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0204,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514456,vanessa_propach,Werner_Sobek,VERBUNDEN_MIT_AKTEUR,actor-network link vanessa_propach -> Werner_Sobek (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of Werner_Sobek->vanessa_propach; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0205,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199706,vera_van_maaren,c_creators,VERBUNDEN_MIT_AKTEUR,actor-network link vera_van_maaren -> c_creators (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of c_creators->vera_van_maaren; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0206,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514458,vera_van_maaren,circular_material_systems,VERBUNDEN_MIT_AKTEUR,actor-network link vera_van_maaren -> circular_material_systems (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of circular_material_systems->vera_van_maaren; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0207,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514359,wiebke_ahues,lxsy_architektur,VERBUNDEN_MIT_AKTEUR,actor-network link wiebke_ahues -> lxsy_architektur (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of lxsy_architektur->wiebke_ahues; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0208,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199644,zhaw,andreas_sonderegger,VERBUNDEN_MIT_AKTEUR,actor-network link zhaw -> andreas_sonderegger (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of andreas_sonderegger->zhaw; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0209,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931884892,zhaw,eva_stricker,VERBUNDEN_MIT_AKTEUR,actor-network link zhaw -> eva_stricker (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of eva_stricker->zhaw; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0210,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159790153745570140,zhaw,guido_brandi,VERBUNDEN_MIT_AKTEUR,actor-network link zhaw -> guido_brandi (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of guido_brandi->zhaw; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0211,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199869,zirkulaar_architektur,julia_krafft,VERBUNDEN_MIT_AKTEUR,actor-network link zirkulaar_architektur -> julia_krafft (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of julia_krafft->zirkulaar_architektur; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0212,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931885117,zirkulaar_architektur,lucas_klinkenbusch,VERBUNDEN_MIT_AKTEUR,actor-network link zirkulaar_architektur -> lucas_klinkenbusch (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of lucas_klinkenbusch->zirkulaar_architektur; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0213,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304508818,zirkulie_bauteilboerse_triesen,re_win,VERBUNDEN_MIT_AKTEUR,actor-network link zirkulie_bauteilboerse_triesen -> re_win (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0214,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199647,zrs,christof_ziegert,VERBUNDEN_MIT_AKTEUR,actor-network link zrs -> christof_ziegert (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of christof_ziegert->zrs; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0215,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931884895,zrs,uwe_seiler,VERBUNDEN_MIT_AKTEUR,actor-network link zrs -> uwe_seiler (no evidence_url/source_url on edge),none,,false,,SCHEMA_VIOLATION,0.0,,MERGE_DUPLICATE,06b,bidirectional duplicate of uwe_seiler->zrs; collapse to one canonical direction (Agent 14 dedup class)
A06B-rel-0216,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118198099,zrs_ingenieure,die_zusammenarbeiter,VERBUNDEN_MIT_AKTEUR,actor-network link zrs_ingenieure -> die_zusammenarbeiter (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0217,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931883347,zrs_ingenieure,lxsy_architektur,VERBUNDEN_MIT_AKTEUR,actor-network link zrs_ingenieure -> lxsy_architektur (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-rel-0218,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304512851,zrs_ingenieure,trnsfrm_eg,VERBUNDEN_MIT_AKTEUR,actor-network link zrs_ingenieure -> trnsfrm_eg (no evidence_url/source_url on edge),none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,06b,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven"
A06B-node-0001,node,Werner_Sobek,,,Akteur,Werner Sobek is a real reuse-network actor (existence + role),web,https://labs.aap.cornell.edu/ccl/umar-unit,true,200,PROVEN,belegt,The building design created by Werner Sobek with Dirk E. Hebel and Felix Heisel demonstrates how a responsible approach to dealing with our natural resources can go hand in hand with appealing architectural form.,KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0002,node,anders_lendager,,,Akteur,Anders Lendager carries first-party/authoritative source_urls on graph,web,https://lendager.com/project/resource-rows,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://lendager.com/project/resource-rows); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0003,node,andrea_kessler,,,Akteur,Andrea Kessler carries first-party/authoritative source_urls on graph,web,https://morgenbau.at/34-bauteile-ernten-statt-entsorgen,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://morgenbau.at/34-bauteile-ernten-statt-entsorgen); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0004,node,andrea_klinge,,,Akteur,Andrea Klinge exists as part of the cited project/firm,web,https://www.zrs.berlin/en/article/reallabor-lab-be-ware-from-research-straight-to-implementation,true,200,PARTIAL,teilweise_belegt,"Reallabor B(e) Ware, a joint project between the Natural Building Lab at TU Berlin and ZRS Architects and Engineers",KEEP,06b,ZRS firm/Reallabor confirmed; individual not named on fetched article; recommend spot-fetch of the person/team subpage
A06B-node-0005,node,andreas_kretzer,,,Akteur,Andreas Kretzer is a real reuse-network actor (existence + role),web,https://klingelhoefer-kroetsch.de/projekte/Stuttgart_210,true,200,PROVEN,belegt,"Entwurf: Roman Kreuzer, Katharina Raabe, Max Stemmler, Stefan Kroetsch, Andreas Kretzer",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0006,node,andreas_sonderegger,,,Akteur,Andreas Sonderegger carries first-party/authoritative source_urls on graph,web,https://www.zhaw.ch/en/archbau/institutes-centres/iik/research/reuse-in-construction,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.zhaw.ch/en/archbau/institutes-centres/iik/research/reuse-in-construction); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0007,node,angelika_mettke,,,Akteur,Angelika Mettke is a real reuse-network actor (existence + role),web,https://recreate-project.eu/tag/precast-concrete,true,200,PROVEN,belegt,professor Angelika Mettke who has worked on the topic for 20 years ... and who would eventually join the leadership here on ReCreate,KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0008,node,anja_rosen,,,Akteur,Anja Rosen carries first-party/authoritative source_urls on graph,web,https://urban-mining-index.de,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://urban-mining-index.de); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0009,node,anna_buser,,,Akteur,Anna Buser is a real reuse-network actor (existence + role),web,https://re-win.ch/verein/ueber,true,200,PROVEN,belegt,"Anna Buser - Vorstand (Gruendungsmitglied), Critical Urbanism MA [Verein RE-WIN]",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0010,node,annabelle_von_reutern,,,Akteur,Annabelle von Reutern carries first-party/authoritative source_urls on graph,web,https://www.tomas-architecture.com,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.tomas-architecture.com); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0011,node,annette_hillebrandt,,,Akteur,Annette Hillebrandt carries first-party/authoritative source_urls on graph,web,https://www.architektur.uni-wuppertal.de/en/people/annette-hillebrandt,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.architektur.uni-wuppertal.de/en/people/annette-hillebrandt); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0012,node,archipel_sion_ressourcerie,,,Akteur,Archipel Sion Ressourcerie carries first-party/authoritative source_urls on graph,web,https://archipelsion.ch/ressourcerie/inventaire/,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://archipelsion.ch/ressourcerie/inventaire/); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0013,node,articonnex,,,Akteur,Articonnex carries first-party/authoritative source_urls on graph,web,https://articonnex.com/,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://articonnex.com/); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0014,node,barbara_buser,,,Akteur,Barbara Buser is a real reuse-network actor (existence + role),web,https://re-win.ch/verein/ueber,true,200,PROVEN,belegt,"Barbara und Anna Buser entwickelten im Sommer 2022 die Idee ... Barbara Buser Gruendungsmitglied, Architektin ETH/SIA",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0015,node,barrault_pressacco,,,Akteur,Barrault-Pressacco carries first-party/authoritative source_urls on graph,web,https://www.barrault-pressacco.com,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.barrault-pressacco.com); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0016,node,baticycle,,,Akteur,Bâticycle is a real reuse-network actor (existence + role),web,https://baticycle.fr/,true,200,PROVEN,belegt,"Decouvrez Baticycle, le magasin de materiaux de construction d'occasion pour les professionnels du batiment",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0017,node,batiterre,,,Akteur,BatiTerre is a real reuse-network actor (existence + role),web,https://www.batiterre.be/,true,200,PROVEN,belegt,BATITERRE DONNE UNE SECONDE VIE AUX MATERIAUX DE CONSTRUCTION,KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0018,node,batrecup,,,Akteur,BatRecup carries first-party/authoritative source_urls on graph,web,https://www.batrecup.com/,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.batrecup.com/); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0019,node,baukarussell,,,Akteur,BauKarussell is a real reuse-network actor (existence + role),web,https://www.baukarussell.at/projekte,true,200,PROVEN,belegt,Projekte - BauKarussell ... Social Urban Mining [Austrian re-use deconstruction operator; project roster incl. MedUni Campus Mariannengasse],KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0020,node,baumab_kassel,,,Akteur,BauMaB Kassel / Bauteilbörse Kassel is a real reuse-network actor (existence + role),web,https://baumab-kassel.de/,true,200,PROVEN,belegt,Willkommen bei der Bauteilboerse in und fuer Kassel! Gebrauchte Baumaterialien und Baustoffe kaufen und verkaufen,KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0021,node,baumatpool_ch,,,Akteur,Baumatpool.ch carries first-party/authoritative source_urls on graph,web,https://www.baumatpool.ch/de/,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.baumatpool.ch/de/); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0022,node,bauteilkatalog_immobilien_basel_stadt,,,Akteur,Bauteilkatalog Immobilien Basel-Stadt carries first-party/authoritative source_urls on graph,web,https://bauteile-ibs.ch/,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://bauteile-ibs.ch/); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0023,node,bauteilverwertung_koeppel_klein,,,Akteur,Bauteilverwertung Köppel & Klein carries first-party/authoritative source_urls on graph,web,https://www.bauteilverwertung.ch/,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.bauteilverwertung.ch/); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0024,node,benjamin_poignon,,,Akteur,Benjamin Poignon is a real reuse-network actor (existence + role),web,https://zirkular.net/en/project/building-k-118,true,200,PROVEN,belegt,"project team: Marc Angst, Pascal Hentschel, Benjamin Poignon, Michele Brand",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0025,node,btvz_zuerichsee_oberland,,,Akteur,Bauteilvermittlung Zürichsee-Oberland carries first-party/authoritative source_urls on graph,web,https://www.btvz.ch/angebote/,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.btvz.ch/angebote/); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0026,node,building_spares_market,,,Akteur,Building Spares Market carries first-party/authoritative source_urls on graph,web,https://buildingsparesmarket.co.uk/,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://buildingsparesmarket.co.uk/); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0027,node,cancan_architecture,,,Akteur,CANCAN Architecture is a real reuse-network actor (existence + role),web,https://www.collectifcancan.fr/project/refair/,true,200,PROVEN,belegt,"Accompagnee par CANCAN en tant qu'AMO REEMPLOI, La Fab a pour objectif de reintegrer les materiaux ... EQUIPE CANCAN",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0028,node,carla_ferrando_costansa,,,Akteur,Carla Ferrando Costansa carries first-party/authoritative source_urls on graph,web,https://www.archdaily.com/1008183/parabase-reuses-prefabricated-concrete-elements-for-a-radical-housing-development-in-basel-switzerland,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.archdaily.com/1008183/parabase-reuses-prefabricated-concrete-elements-for-a-radical-housing-development-in-basel-switzerland); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0029,node,catherine_de_wolf,,,Akteur,Catherine De Wolf carries first-party/authoritative source_urls on graph,web,https://cea.ethz.ch,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://cea.ethz.ch); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
