claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,coverage_level,graph_element_id
EP02-rel-01151,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168571,p_grubenstrasse_29_werkhof_29_zuerich,nut_buero,HAT_NUTZUNG,p_grubenstrasse_29_werkhof_29_zuerich —[HAT_NUTZUNG]→ nut_buero (classifies subject as Nutzung vocab node nut_buero),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168571
EP02-rel-01152,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155249170722853819,p_grubenstrasse_29_werkhof_29_zuerich,nut_gewerbe,HAT_NUTZUNG,p_grubenstrasse_29_werkhof_29_zuerich —[HAT_NUTZUNG]→ nut_gewerbe (classifies subject as Nutzung vocab node nut_gewerbe),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155249170722853819
EP02-rel-01153,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157500970536539067,p_grubenstrasse_29_werkhof_29_zuerich,nut_mischnutzung,HAT_NUTZUNG,p_grubenstrasse_29_werkhof_29_zuerich —[HAT_NUTZUNG]→ nut_mischnutzung (classifies subject as Nutzung vocab node nut_mischnutzung),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157500970536539067
EP02-rel-01154,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168590,p_harmalanranta_a_kruunu_recreate_mini_pilot_tampere,nut_wohnen,HAT_NUTZUNG,p_harmalanranta_a_kruunu_recreate_mini_pilot_tampere —[HAT_NUTZUNG]→ nut_wohnen (classifies subject as Nutzung vocab node nut_wohnen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168590
EP02-rel-01155,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155249170722853947,p_hastings_pier_visitor_centre,nut_gewerbe,HAT_NUTZUNG,p_hastings_pier_visitor_centre —[HAT_NUTZUNG]→ nut_gewerbe (classifies subject as Nutzung vocab node nut_gewerbe),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155249170722853947
EP02-rel-01156,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6926612093198144067,p_hastings_pier_visitor_centre,nut_infrastruktur,HAT_NUTZUNG,p_hastings_pier_visitor_centre —[HAT_NUTZUNG]→ nut_infrastruktur (classifies subject as Nutzung vocab node nut_infrastruktur),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6926612093198144067
EP02-rel-01157,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168699,p_hastings_pier_visitor_centre,nut_kultur,HAT_NUTZUNG,p_hastings_pier_visitor_centre —[HAT_NUTZUNG]→ nut_kultur (classifies subject as Nutzung vocab node nut_kultur),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168699
EP02-rel-01158,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168718,p_haus_hos_mehrfamilienhaus_muehlhausen,nut_wohnen,HAT_NUTZUNG,p_haus_hos_mehrfamilienhaus_muehlhausen —[HAT_NUTZUNG]→ nut_wohnen (classifies subject as Nutzung vocab node nut_wohnen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168718
EP02-rel-01159,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168730,p_holbein_gardens_london,nut_buero,HAT_NUTZUNG,p_holbein_gardens_london —[HAT_NUTZUNG]→ nut_buero (classifies subject as Nutzung vocab node nut_buero),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168730
EP02-rel-01160,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155249170722853978,p_holbein_gardens_london,nut_gewerbe,HAT_NUTZUNG,p_holbein_gardens_london —[HAT_NUTZUNG]→ nut_gewerbe (classifies subject as Nutzung vocab node nut_gewerbe),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155249170722853978
EP02-rel-01161,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168748,p_house_of_fraser_318_oxford_street_tbc_london_reuse_chain,nut_buero,HAT_NUTZUNG,p_house_of_fraser_318_oxford_street_tbc_london_reuse_chain —[HAT_NUTZUNG]→ nut_buero (classifies subject as Nutzung vocab node nut_buero),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168748
EP02-rel-01162,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155249170722853996,p_house_of_fraser_318_oxford_street_tbc_london_reuse_chain,nut_gewerbe,HAT_NUTZUNG,p_house_of_fraser_318_oxford_street_tbc_london_reuse_chain —[HAT_NUTZUNG]→ nut_gewerbe (classifies subject as Nutzung vocab node nut_gewerbe),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155249170722853996
EP02-rel-01163,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168770,p_impact_hub_berlin_crclr_fitout,nut_buero,HAT_NUTZUNG,p_impact_hub_berlin_crclr_fitout —[HAT_NUTZUNG]→ nut_buero (classifies subject as Nutzung vocab node nut_buero),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168770
EP02-rel-01164,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157500970536539266,p_impact_hub_berlin_crclr_fitout,nut_gewerbe,HAT_NUTZUNG,p_impact_hub_berlin_crclr_fitout —[HAT_NUTZUNG]→ nut_gewerbe (classifies subject as Nutzung vocab node nut_gewerbe),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157500970536539266
EP02-rel-01165,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155249170722854018,p_impact_hub_berlin_crclr_fitout,nut_kultur,HAT_NUTZUNG,p_impact_hub_berlin_crclr_fitout —[HAT_NUTZUNG]→ nut_kultur (classifies subject as Nutzung vocab node nut_kultur),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155249170722854018
EP02-rel-01166,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168791,p_institut_de_botanique_ulg_liege,nut_schule_bildung,HAT_NUTZUNG,p_institut_de_botanique_ulg_liege —[HAT_NUTZUNG]→ nut_schule_bildung (classifies subject as Nutzung vocab node nut_schule_bildung),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168791
EP02-rel-01167,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6926612093198144072,p_jeugdkliniek_ithaka_emergis_kloetinge,nut_sozialbau,HAT_NUTZUNG,p_jeugdkliniek_ithaka_emergis_kloetinge —[HAT_NUTZUNG]→ nut_sozialbau (classifies subject as Nutzung vocab node nut_sozialbau),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6926612093198144072
EP02-rel-01168,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168821,p_juch_areal_recyclingzentrum_zuerich,nut_infrastruktur,HAT_NUTZUNG,p_juch_areal_recyclingzentrum_zuerich —[HAT_NUTZUNG]→ nut_infrastruktur (classifies subject as Nutzung vocab node nut_infrastruktur),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168821
EP02-rel-01169,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909164100,p_jugendtreff_ingersheim,nut_kultur,HAT_NUTZUNG,p_jugendtreff_ingersheim —[HAT_NUTZUNG]→ nut_kultur (classifies subject as Nutzung vocab node nut_kultur),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909164100
EP02-rel-01170,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168839,p_k118_kopfbau_halle_118_winterthur,nut_gewerbe,HAT_NUTZUNG,p_k118_kopfbau_halle_118_winterthur —[HAT_NUTZUNG]→ nut_gewerbe (classifies subject as Nutzung vocab node nut_gewerbe),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168839
EP02-rel-01171,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168858,p_ka13_kristian_augusts_gate_13_oslo,nut_buero,HAT_NUTZUNG,p_ka13_kristian_augusts_gate_13_oslo —[HAT_NUTZUNG]→ nut_buero (classifies subject as Nutzung vocab node nut_buero),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168858
EP02-rel-01172,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168881,p_kamikatsu_zero_waste_center_hotel_why,nut_infrastruktur,HAT_NUTZUNG,p_kamikatsu_zero_waste_center_hotel_why —[HAT_NUTZUNG]→ nut_infrastruktur (classifies subject as Nutzung vocab node nut_infrastruktur),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168881
EP02-rel-01173,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155249170722854129,p_kamikatsu_zero_waste_center_hotel_why,nut_mischnutzung,HAT_NUTZUNG,p_kamikatsu_zero_waste_center_hotel_why —[HAT_NUTZUNG]→ nut_mischnutzung (classifies subject as Nutzung vocab node nut_mischnutzung),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155249170722854129
EP02-rel-01174,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168899,p_kindergarten_moeoeslistrasse_manegg_zuerich,nut_schule_bildung,HAT_NUTZUNG,p_kindergarten_moeoeslistrasse_manegg_zuerich —[HAT_NUTZUNG]→ nut_schule_bildung (classifies subject as Nutzung vocab node nut_schule_bildung),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168899
EP02-rel-01175,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168920,p_liander_alliander_hq_duiven,nut_buero,HAT_NUTZUNG,p_liander_alliander_hq_duiven —[HAT_NUTZUNG]→ nut_buero (classifies subject as Nutzung vocab node nut_buero),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168920
EP02-rel-01176,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168944,p_lo_reninge_town_hall_facade,nut_buero,HAT_NUTZUNG,p_lo_reninge_town_hall_facade —[HAT_NUTZUNG]→ nut_buero (classifies subject as Nutzung vocab node nut_buero),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168944
EP02-rel-01177,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168934,p_lokomotion_technology_centre_mini_pilot_tampere,nut_gewerbe,HAT_NUTZUNG,p_lokomotion_technology_centre_mini_pilot_tampere —[HAT_NUTZUNG]→ nut_gewerbe (classifies subject as Nutzung vocab node nut_gewerbe),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168934
EP02-rel-01178,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155249170722854182,p_lokomotion_technology_centre_mini_pilot_tampere,nut_infrastruktur,HAT_NUTZUNG,p_lokomotion_technology_centre_mini_pilot_tampere —[HAT_NUTZUNG]→ nut_infrastruktur (classifies subject as Nutzung vocab node nut_infrastruktur),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155249170722854182
EP02-rel-01179,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168956,p_lycee_michel_lucius_conversion_luxembourg,nut_schule_bildung,HAT_NUTZUNG,p_lycee_michel_lucius_conversion_luxembourg —[HAT_NUTZUNG]→ nut_schule_bildung (classifies subject as Nutzung vocab node nut_schule_bildung),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168956
EP02-rel-01180,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155249170722854950,p_lysp8_basel,nut_gewerbe,HAT_NUTZUNG,p_lysp8_basel —[HAT_NUTZUNG]→ nut_gewerbe (classifies subject as Nutzung vocab node nut_gewerbe),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155249170722854950
EP02-rel-01181,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909169702,p_lysp8_basel,nut_wohnen,HAT_NUTZUNG,p_lysp8_basel —[HAT_NUTZUNG]→ nut_wohnen (classifies subject as Nutzung vocab node nut_wohnen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909169702
EP02-rel-01182,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168974,p_maison_des_canaux_paris,nut_buero,HAT_NUTZUNG,p_maison_des_canaux_paris —[HAT_NUTZUNG]→ nut_buero (classifies subject as Nutzung vocab node nut_buero),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168974
EP02-rel-01183,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155249170722854222,p_maison_des_canaux_paris,nut_kultur,HAT_NUTZUNG,p_maison_des_canaux_paris —[HAT_NUTZUNG]→ nut_kultur (classifies subject as Nutzung vocab node nut_kultur),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155249170722854222
EP02-rel-01184,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168984,p_maison_dna_asse,nut_wohnen,HAT_NUTZUNG,p_maison_dna_asse —[HAT_NUTZUNG]→ nut_wohnen (classifies subject as Nutzung vocab node nut_wohnen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168984
EP02-rel-01185,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168992,p_maison_vignette_auderghem,nut_wohnen,HAT_NUTZUNG,p_maison_vignette_auderghem —[HAT_NUTZUNG]→ nut_wohnen (classifies subject as Nutzung vocab node nut_wohnen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909168992
EP02-rel-01186,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909170088,p_meduni_campus_mariannengasse,nut_schule_bildung,HAT_NUTZUNG,p_meduni_campus_mariannengasse —[HAT_NUTZUNG]→ nut_schule_bildung (classifies subject as Nutzung vocab node nut_schule_bildung),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909170088
EP02-rel-01187,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909169009,p_mehrow_pilot_house,nut_wohnen,HAT_NUTZUNG,p_mehrow_pilot_house —[HAT_NUTZUNG]→ nut_wohnen (classifies subject as Nutzung vocab node nut_wohnen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909169009
EP02-rel-01188,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909169019,p_melkinlaituri_primary_school_daycare_centre_helsinki,nut_schule_bildung,HAT_NUTZUNG,p_melkinlaituri_primary_school_daycare_centre_helsinki —[HAT_NUTZUNG]→ nut_schule_bildung (classifies subject as Nutzung vocab node nut_schule_bildung),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909169019
EP02-rel-01189,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909169028,p_montessori_maassluis,nut_schule_bildung,HAT_NUTZUNG,p_montessori_maassluis —[HAT_NUTZUNG]→ nut_schule_bildung (classifies subject as Nutzung vocab node nut_schule_bildung),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909169028
EP02-rel-01190,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909169040,p_multi_brussels_reuse_in_multi,nut_buero,HAT_NUTZUNG,p_multi_brussels_reuse_in_multi —[HAT_NUTZUNG]→ nut_buero (classifies subject as Nutzung vocab node nut_buero),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909169040
EP02-rel-01191,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155249170722854288,p_multi_brussels_reuse_in_multi,nut_mischnutzung,HAT_NUTZUNG,p_multi_brussels_reuse_in_multi —[HAT_NUTZUNG]→ nut_mischnutzung (classifies subject as Nutzung vocab node nut_mischnutzung),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155249170722854288
EP02-rel-01192,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909169053,p_musee_de_folklore_mouscron,nut_kultur,HAT_NUTZUNG,p_musee_de_folklore_mouscron —[HAT_NUTZUNG]→ nut_kultur (classifies subject as Nutzung vocab node nut_kultur),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_NUTZUNG: domain :Projekt valid, range :Nutzung valid; endpoints ['Projekt'] -> ['Nutzung']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909169053
