claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,coverage_level,graph_element_id
EP06-rel-0001,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6935629188057531069,bg_aluminium_profile_multi_facade_h_profiles,av_remanufacturing_und_upcycling,HAT_AUFBEREITUNG,bg_aluminium_profile_multi_facade_h_profiles (Bauteilgruppe) requires preparation av_remanufacturing_und_upcycling (Remanufacturing_und_Upcycling),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_aluminium_profile_multi_facade_h_profiles -[HAT_AUFBEREITUNG]-> av_remanufacturing_und_upcycling; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Remanufacturing_und_Upcycling),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6935629188057531069
EP06-rel-0988,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157514164676073074,p_svanen_kindergarten_gladsaxe,log_zwischenlagerung,HAT_LOGISTIK,p_svanen_kindergarten_gladsaxe (Projekt) is linked to logistics mode log_zwischenlagerung (Zwischenlagerung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge p_svanen_kindergarten_gladsaxe -[HAT_LOGISTIK]-> log_zwischenlagerung; domain :Projekt; range :Logistik (Zwischenlagerung),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157514164676073074
EP06-rel-0989,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862387845,p_the_green_house_utrecht,log_materialverfuegbarkeit,HAT_LOGISTIK,p_the_green_house_utrecht (Projekt) is linked to logistics mode log_materialverfuegbarkeit (Materialverfuegbarkeit),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge p_the_green_house_utrecht -[HAT_LOGISTIK]-> log_materialverfuegbarkeit; domain :Projekt; range :Logistik (Materialverfuegbarkeit),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862387845
EP06-rel-0990,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048702597,p_the_green_house_utrecht,log_transport,HAT_LOGISTIK,p_the_green_house_utrecht (Projekt) is linked to logistics mode log_transport (Transport),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge p_the_green_house_utrecht -[HAT_LOGISTIK]-> log_transport; domain :Projekt; range :Logistik (Transport),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048702597
EP06-rel-0991,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862387865,p_thoravej_29_copenhagen,log_lagerung,HAT_LOGISTIK,p_thoravej_29_copenhagen (Projekt) is linked to logistics mode log_lagerung (Lagerung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge p_thoravej_29_copenhagen -[HAT_LOGISTIK]-> log_lagerung; domain :Projekt; range :Logistik (Lagerung),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862387865
EP06-rel-0992,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048702617,p_thoravej_29_copenhagen,log_lokale_wiederverwendung,HAT_LOGISTIK,p_thoravej_29_copenhagen (Projekt) is linked to logistics mode log_lokale_wiederverwendung (Lokale_Wiederverwendung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge p_thoravej_29_copenhagen -[HAT_LOGISTIK]-> log_lokale_wiederverwendung; domain :Projekt; range :Logistik (Lokale_Wiederverwendung),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048702617
EP06-rel-0993,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048702631,p_timber_square_london,log_materialmatching,HAT_LOGISTIK,p_timber_square_london (Projekt) is linked to logistics mode log_materialmatching (Materialmatching),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge p_timber_square_london -[HAT_LOGISTIK]-> log_materialmatching; domain :Projekt; range :Logistik (Materialmatching),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048702631
EP06-rel-0994,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862387879,p_timber_square_london,log_materialverfuegbarkeit,HAT_LOGISTIK,p_timber_square_london (Projekt) is linked to logistics mode log_materialverfuegbarkeit (Materialverfuegbarkeit),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge p_timber_square_london -[HAT_LOGISTIK]-> log_materialverfuegbarkeit; domain :Projekt; range :Logistik (Materialverfuegbarkeit),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155262364862387879
EP06-rel-0995,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157514164676073127,p_timber_square_london,log_transport,HAT_LOGISTIK,p_timber_square_london (Projekt) is linked to logistics mode log_transport (Transport),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge p_timber_square_london -[HAT_LOGISTIK]-> log_transport; domain :Projekt; range :Logistik (Transport),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157514164676073127
EP06-rel-0996,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186024,bg_aluminium_fassade_elys_trapezoidal_sheet,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_aluminium_fassade_elys_trapezoidal_sheet (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_aluminium_fassade_elys_trapezoidal_sheet -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186024
EP06-rel-0997,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155257966815871272,bg_aluminium_fassade_elys_trapezoidal_sheet,rv_selektiver_rueckbau,HAT_RUECKBAUVERFAHREN,bg_aluminium_fassade_elys_trapezoidal_sheet (Bauteilgruppe) uses dismantling method rv_selektiver_rueckbau (Selektiver_Rueckbau),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_aluminium_fassade_elys_trapezoidal_sheet -[HAT_RUECKBAUVERFAHREN]-> rv_selektiver_rueckbau; domain :Bauteilgruppe; range :Rueckbauverfahren (Selektiver_Rueckbau),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155257966815871272
EP06-rel-0998,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186208,bg_aluminium_fassade_trae_high_rise_aarhus_fassadenplatten,rv_demontage,HAT_RUECKBAUVERFAHREN,bg_aluminium_fassade_trae_high_rise_aarhus_fassadenplatten (Bauteilgruppe) uses dismantling method rv_demontage (Demontage),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_aluminium_fassade_trae_high_rise_aarhus_fassadenplatten -[HAT_RUECKBAUVERFAHREN]-> rv_demontage; domain :Bauteilgruppe; range :Rueckbauverfahren (Demontage),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186208
EP06-rel-0999,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186621,bg_aluminium_technik_meduni_cable_ducts_grids_candidate,rv_selektiver_rueckbau,HAT_RUECKBAUVERFAHREN,bg_aluminium_technik_meduni_cable_ducts_grids_candidate (Bauteilgruppe) uses dismantling method rv_selektiver_rueckbau (Selektiver_Rueckbau),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_aluminium_technik_meduni_cable_ducts_grids_candidate -[HAT_RUECKBAUVERFAHREN]-> rv_selektiver_rueckbau; domain :Bauteilgruppe; range :Rueckbauverfahren (Selektiver_Rueckbau),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186621
EP06-rel-1000,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186616,bg_ausbau_wand_meduni_toilet_partitions_candidate,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_ausbau_wand_meduni_toilet_partitions_candidate (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_ausbau_wand_meduni_toilet_partitions_candidate -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186616
EP06-rel-1001,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186126,bg_beton_boden_lycee_paving_slabs,rv_selektiver_rueckbau,HAT_RUECKBAUVERFAHREN,bg_beton_boden_lycee_paving_slabs (Bauteilgruppe) uses dismantling method rv_selektiver_rueckbau (Selektiver_Rueckbau),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_beton_boden_lycee_paving_slabs -[HAT_RUECKBAUVERFAHREN]-> rv_selektiver_rueckbau; domain :Bauteilgruppe; range :Rueckbauverfahren (Selektiver_Rueckbau),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186126
EP06-rel-1002,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002185982,bg_beton_fassade_ccn_parapets,rv_demontage,HAT_RUECKBAUVERFAHREN,bg_beton_fassade_ccn_parapets (Bauteilgruppe) uses dismantling method rv_demontage (Demontage),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_beton_fassade_ccn_parapets -[HAT_RUECKBAUVERFAHREN]-> rv_demontage; domain :Bauteilgruppe; range :Rueckbauverfahren (Demontage),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002185982
EP06-rel-1003,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6922117289663791851,bg_beton_fassade_ccn_parapets,rv_integrierter_rueckbau_und_lagerung,HAT_RUECKBAUVERFAHREN,bg_beton_fassade_ccn_parapets (Bauteilgruppe) uses dismantling method rv_integrierter_rueckbau_und_lagerung (Integrierter_Rueckbau_und_Lagerung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_beton_fassade_ccn_parapets -[HAT_RUECKBAUVERFAHREN]-> rv_integrierter_rueckbau_und_lagerung; domain :Bauteilgruppe; range :Rueckbauverfahren (Integrierter_Rueckbau_und_Lagerung),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6922117289663791851
EP06-rel-1004,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155257966815871230,bg_beton_fassade_ccn_parapets,rv_selektiver_rueckbau,HAT_RUECKBAUVERFAHREN,bg_beton_fassade_ccn_parapets (Bauteilgruppe) uses dismantling method rv_selektiver_rueckbau (Selektiver_Rueckbau),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_beton_fassade_ccn_parapets -[HAT_RUECKBAUVERFAHREN]-> rv_selektiver_rueckbau; domain :Bauteilgruppe; range :Rueckbauverfahren (Selektiver_Rueckbau),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155257966815871230
EP06-rel-1005,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186158,bg_beton_fundament_peoples_pavilion_elements,rv_demontage,HAT_RUECKBAUVERFAHREN,bg_beton_fundament_peoples_pavilion_elements (Bauteilgruppe) uses dismantling method rv_demontage (Demontage),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_beton_fundament_peoples_pavilion_elements -[HAT_RUECKBAUVERFAHREN]-> rv_demontage; domain :Bauteilgruppe; range :Rueckbauverfahren (Demontage),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186158
EP06-rel-1006,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186005,bg_beton_mehrere_christ_pavilion_fair_faced_parts,rv_demontage,HAT_RUECKBAUVERFAHREN,bg_beton_mehrere_christ_pavilion_fair_faced_parts (Bauteilgruppe) uses dismantling method rv_demontage (Demontage),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_beton_mehrere_christ_pavilion_fair_faced_parts -[HAT_RUECKBAUVERFAHREN]-> rv_demontage; domain :Bauteilgruppe; range :Rueckbauverfahren (Demontage),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186005
EP06-rel-1007,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186102,bg_beton_mehrere_juch_kerenzerberg_betonplatten,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_beton_mehrere_juch_kerenzerberg_betonplatten (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_beton_mehrere_juch_kerenzerberg_betonplatten -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186102
EP06-rel-1008,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186127,bg_beton_mehrere_lycee_precast_channels,rv_selektiver_rueckbau,HAT_RUECKBAUVERFAHREN,bg_beton_mehrere_lycee_precast_channels (Bauteilgruppe) uses dismantling method rv_selektiver_rueckbau (Selektiver_Rueckbau),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_beton_mehrere_lycee_precast_channels -[HAT_RUECKBAUVERFAHREN]-> rv_selektiver_rueckbau; domain :Bauteilgruppe; range :Rueckbauverfahren (Selektiver_Rueckbau),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186127
EP06-rel-1009,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186164,bg_beton_mehrere_plattenvereinigung_betonfertigteile,rv_selektiver_rueckbau,HAT_RUECKBAUVERFAHREN,bg_beton_mehrere_plattenvereinigung_betonfertigteile (Bauteilgruppe) uses dismantling method rv_selektiver_rueckbau (Selektiver_Rueckbau),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_beton_mehrere_plattenvereinigung_betonfertigteile -[HAT_RUECKBAUVERFAHREN]-> rv_selektiver_rueckbau; domain :Bauteilgruppe; range :Rueckbauverfahren (Selektiver_Rueckbau),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186164
EP06-rel-1010,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186167,bg_beton_mehrere_plattenvereinigung_wand_fassadenelemente,rv_demontage,HAT_RUECKBAUVERFAHREN,bg_beton_mehrere_plattenvereinigung_wand_fassadenelemente (Bauteilgruppe) uses dismantling method rv_demontage (Demontage),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_beton_mehrere_plattenvereinigung_wand_fassadenelemente -[HAT_RUECKBAUVERFAHREN]-> rv_demontage; domain :Bauteilgruppe; range :Rueckbauverfahren (Demontage),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186167
EP06-rel-1011,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919865489850106602,bg_beton_mehrere_recrete_betonbloecke_bogensegmente,rv_schneidender_rueckbau,HAT_RUECKBAUVERFAHREN,bg_beton_mehrere_recrete_betonbloecke_bogensegmente (Bauteilgruppe) uses dismantling method rv_schneidender_rueckbau (Schneidender_Rueckbau),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_beton_mehrere_recrete_betonbloecke_bogensegmente -[HAT_RUECKBAUVERFAHREN]-> rv_schneidender_rueckbau; domain :Bauteilgruppe; range :Rueckbauverfahren (Schneidender_Rueckbau),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919865489850106602
EP06-rel-1012,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186173,bg_beton_mehrere_recrete_betonbloecke_bogensegmente,rv_zerstoerungsarme_bergung,HAT_RUECKBAUVERFAHREN,bg_beton_mehrere_recrete_betonbloecke_bogensegmente (Bauteilgruppe) uses dismantling method rv_zerstoerungsarme_bergung (Zerstoerungsarme_Bergung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_beton_mehrere_recrete_betonbloecke_bogensegmente -[HAT_RUECKBAUVERFAHREN]-> rv_zerstoerungsarme_bergung; domain :Bauteilgruppe; range :Rueckbauverfahren (Zerstoerungsarme_Bergung),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186173
EP06-rel-1013,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186613,bg_boden_meduni_double_floors_candidate,rv_selektiver_rueckbau,HAT_RUECKBAUVERFAHREN,bg_boden_meduni_double_floors_candidate (Bauteilgruppe) uses dismantling method rv_selektiver_rueckbau (Selektiver_Rueckbau),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_boden_meduni_double_floors_candidate -[HAT_RUECKBAUVERFAHREN]-> rv_selektiver_rueckbau; domain :Bauteilgruppe; range :Rueckbauverfahren (Selektiver_Rueckbau),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186613
EP06-rel-1014,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186009,bg_daemmstoff_daemmung_circular_pavilion_mineral_wool,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_daemmstoff_daemmung_circular_pavilion_mineral_wool (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_daemmstoff_daemmung_circular_pavilion_mineral_wool -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186009
EP06-rel-1015,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186047,bg_daemmstoff_daemmung_grande_halle_mineral_wool,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_daemmstoff_daemmung_grande_halle_mineral_wool (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_daemmstoff_daemmung_grande_halle_mineral_wool -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186047
EP06-rel-1016,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155257966815871295,bg_daemmstoff_daemmung_grande_halle_mineral_wool,rv_selektiver_rueckbau,HAT_RUECKBAUVERFAHREN,bg_daemmstoff_daemmung_grande_halle_mineral_wool (Bauteilgruppe) uses dismantling method rv_selektiver_rueckbau (Selektiver_Rueckbau),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_daemmstoff_daemmung_grande_halle_mineral_wool -[HAT_RUECKBAUVERFAHREN]-> rv_selektiver_rueckbau; domain :Bauteilgruppe; range :Rueckbauverfahren (Selektiver_Rueckbau),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155257966815871295
EP06-rel-1017,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186064,bg_daemmstoff_daemmung_grubenstrasse_plates,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_daemmstoff_daemmung_grubenstrasse_plates (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_daemmstoff_daemmung_grubenstrasse_plates -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186064
EP06-rel-1018,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155257966815871312,bg_daemmstoff_daemmung_grubenstrasse_plates,rv_selektiver_rueckbau,HAT_RUECKBAUVERFAHREN,bg_daemmstoff_daemmung_grubenstrasse_plates (Bauteilgruppe) uses dismantling method rv_selektiver_rueckbau (Selektiver_Rueckbau),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_daemmstoff_daemmung_grubenstrasse_plates -[HAT_RUECKBAUVERFAHREN]-> rv_selektiver_rueckbau; domain :Bauteilgruppe; range :Rueckbauverfahren (Selektiver_Rueckbau),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155257966815871312
EP06-rel-1019,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186346,bg_daemmstoff_daemmung_umar_mycelium,rv_demontage,HAT_RUECKBAUVERFAHREN,bg_daemmstoff_daemmung_umar_mycelium (Bauteilgruppe) uses dismantling method rv_demontage (Demontage),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_daemmstoff_daemmung_umar_mycelium -[HAT_RUECKBAUVERFAHREN]-> rv_demontage; domain :Bauteilgruppe; range :Rueckbauverfahren (Demontage),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186346
EP06-rel-1020,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186235,bg_daemmstoff_daemmung_zinneke_feder_steinwolle,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_daemmstoff_daemmung_zinneke_feder_steinwolle (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_daemmstoff_daemmung_zinneke_feder_steinwolle -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186235
EP06-rel-1021,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186030,bg_daemmstoff_mehrere_elys_stone_wool_restock_insulation,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_daemmstoff_mehrere_elys_stone_wool_restock_insulation (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_daemmstoff_mehrere_elys_stone_wool_restock_insulation -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186030
EP06-rel-1022,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155257966815871278,bg_daemmstoff_mehrere_elys_stone_wool_restock_insulation,rv_selektiver_rueckbau,HAT_RUECKBAUVERFAHREN,bg_daemmstoff_mehrere_elys_stone_wool_restock_insulation (Bauteilgruppe) uses dismantling method rv_selektiver_rueckbau (Selektiver_Rueckbau),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_daemmstoff_mehrere_elys_stone_wool_restock_insulation -[HAT_RUECKBAUVERFAHREN]-> rv_selektiver_rueckbau; domain :Bauteilgruppe; range :Rueckbauverfahren (Selektiver_Rueckbau),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155257966815871278
EP06-rel-1023,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186124,bg_daemmstoff_mehrere_lycee_gypsum_acoustic_panels,rv_selektiver_rueckbau,HAT_RUECKBAUVERFAHREN,bg_daemmstoff_mehrere_lycee_gypsum_acoustic_panels (Bauteilgruppe) uses dismantling method rv_selektiver_rueckbau (Selektiver_Rueckbau),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_daemmstoff_mehrere_lycee_gypsum_acoustic_panels -[HAT_RUECKBAUVERFAHREN]-> rv_selektiver_rueckbau; domain :Bauteilgruppe; range :Rueckbauverfahren (Selektiver_Rueckbau),KEEP,06,Tier-C contract/logic element attestation,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186124
