"final_status","final_role","entity","id","title","origin_group","migration_status","came_from","final_path","current_path"
"include_final","core entity","reuse_einsatz","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__009__Sanit_rapparate_Lavabos_Toiletten","Sanitärapparate / Lavabos / Toiletten - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Kindergarten_Moeoeslistrasse_Manegg_Zuerich.md","_database/reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__009__Sanit_rapparate_Lavabos_Toiletten/index.md",".\_graph\reuse_einsatz\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__009__Sanit_rapparate_Lavabos_Toiletten\index.md"
"include_final","core entity","reuse_einsatz","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__010__gebrauchte_K_che","gebrauchte Küche - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Kindergarten_Moeoeslistrasse_Manegg_Zuerich.md","_database/reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__010__gebrauchte_K_che/index.md",".\_graph\reuse_einsatz\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__010__gebrauchte_K_che\index.md"
"include_final","core entity","reuse_einsatz","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__011__Pflanztr_ge","Pflanztröge - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Kindergarten_Moeoeslistrasse_Manegg_Zuerich.md","_database/reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__011__Pflanztr_ge/index.md",".\_graph\reuse_einsatz\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__011__Pflanztr_ge\index.md"
"include_final","core entity","reuse_einsatz","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__012__Garderoben","Garderoben - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Kindergarten_Moeoeslistrasse_Manegg_Zuerich.md","_database/reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__012__Garderoben/index.md",".\_graph\reuse_einsatz\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__012__Garderoben\index.md"
"include_final","core entity","reuse_einsatz","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__013__Mobiliar_Ger_te","Mobiliar/Geräte - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Kindergarten_Moeoeslistrasse_Manegg_Zuerich.md","_database/reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__013__Mobiliar_Ger_te/index.md",".\_graph\reuse_einsatz\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__013__Mobiliar_Ger_te\index.md"
"include_final","core entity","reuse_einsatz","Liander_Alliander_HQ_Duiven__001__Bestandsgeb_ude_Hauptstruktur","Bestandsgebäude / Hauptstruktur - Liander / Alliander HQ, Duiven — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Liander_Alliander_HQ_Duiven.md","_database/reuse_einsatz/Liander_Alliander_HQ_Duiven__001__Bestandsgeb_ude_Hauptstruktur/index.md",".\_graph\reuse_einsatz\Liander_Alliander_HQ_Duiven__001__Bestandsgeb_ude_Hauptstruktur\index.md"
"include_final","core entity","reuse_einsatz","Liander_Alliander_HQ_Duiven__002__gemeinsame_berdachung_Atriumh_lle","gemeinsame Überdachung / Atriumhülle - Liander / Alliander HQ, Duiven — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Liander_Alliander_HQ_Duiven.md","_database/reuse_einsatz/Liander_Alliander_HQ_Duiven__002__gemeinsame_berdachung_Atriumh_lle/index.md",".\_graph\reuse_einsatz\Liander_Alliander_HQ_Duiven__002__gemeinsame_berdachung_Atriumh_lle\index.md"
"include_final","core entity","reuse_einsatz","Liander_Alliander_HQ_Duiven__003__wiederverwendete_Innenausbau_Elemente","wiederverwendete Innenausbau-Elemente - Liander / Alliander HQ, Duiven — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Liander_Alliander_HQ_Duiven.md","_database/reuse_einsatz/Liander_Alliander_HQ_Duiven__003__wiederverwendete_Innenausbau_Elemente/index.md",".\_graph\reuse_einsatz\Liander_Alliander_HQ_Duiven__003__wiederverwendete_Innenausbau_Elemente\index.md"
"include_final","core entity","reuse_einsatz","Liander_Alliander_HQ_Duiven__004__Fassaden_H_llbauteile","Fassaden-/Hüllbauteile - Liander / Alliander HQ, Duiven — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Liander_Alliander_HQ_Duiven.md","_database/reuse_einsatz/Liander_Alliander_HQ_Duiven__004__Fassaden_H_llbauteile/index.md",".\_graph\reuse_einsatz\Liander_Alliander_HQ_Duiven__004__Fassaden_H_llbauteile\index.md"
"include_final","core entity","reuse_einsatz","Liander_Alliander_HQ_Duiven__005__TGA_technische_Elemente","TGA / technische Elemente - Liander / Alliander HQ, Duiven — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Liander_Alliander_HQ_Duiven.md","_database/reuse_einsatz/Liander_Alliander_HQ_Duiven__005__TGA_technische_Elemente/index.md",".\_graph\reuse_einsatz\Liander_Alliander_HQ_Duiven__005__TGA_technische_Elemente\index.md"
"include_final","core entity","reuse_einsatz","Liander_Alliander_HQ_Duiven__006__Materialpass_dokumentierte_Materialien","Materialpass / dokumentierte Materialien - Liander / Alliander HQ, Duiven — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Liander_Alliander_HQ_Duiven.md","_database/reuse_einsatz/Liander_Alliander_HQ_Duiven__006__Materialpass_dokumentierte_Materialien/index.md",".\_graph\reuse_einsatz\Liander_Alliander_HQ_Duiven__006__Materialpass_dokumentierte_Materialien\index.md"
"include_final","core entity","reuse_einsatz","Lokomotion_Technology_Centre_mini_pilot_Tampere__001__Hohlk_rperdecken","Hohlkörperdecken - Lokomotion Technology Centre mini-pilot, Tampere — Fallstudie Wiederverwendung / Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Lokomotion_Technology_Centre_mini_pilot_Tampere.md","_database/reuse_einsatz/Lokomotion_Technology_Centre_mini_pilot_Tampere__001__Hohlk_rperdecken/index.md",".\_graph\reuse_einsatz\Lokomotion_Technology_Centre_mini_pilot_Tampere__001__Hohlk_rperdecken\index.md"
"include_final","core entity","reuse_einsatz","Lokomotion_Technology_Centre_mini_pilot_Tampere__002__Tr_ger_St_tzen","Träger/Stützen - Lokomotion Technology Centre mini-pilot, Tampere — Fallstudie Wiederverwendung / Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Lokomotion_Technology_Centre_mini_pilot_Tampere.md","_database/reuse_einsatz/Lokomotion_Technology_Centre_mini_pilot_Tampere__002__Tr_ger_St_tzen/index.md",".\_graph\reuse_einsatz\Lokomotion_Technology_Centre_mini_pilot_Tampere__002__Tr_ger_St_tzen\index.md"
"include_final","core entity","reuse_einsatz","Lokomotion_Technology_Centre_mini_pilot_Tampere__003__Fassaden","Fassaden - Lokomotion Technology Centre mini-pilot, Tampere — Fallstudie Wiederverwendung / Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Lokomotion_Technology_Centre_mini_pilot_Tampere.md","_database/reuse_einsatz/Lokomotion_Technology_Centre_mini_pilot_Tampere__003__Fassaden/index.md",".\_graph\reuse_einsatz\Lokomotion_Technology_Centre_mini_pilot_Tampere__003__Fassaden\index.md"
"include_final","core entity","reuse_einsatz","Lokomotion_Technology_Centre_mini_pilot_Tampere__004__TGA","TGA - Lokomotion Technology Centre mini-pilot, Tampere — Fallstudie Wiederverwendung / Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Lokomotion_Technology_Centre_mini_pilot_Tampere.md","_database/reuse_einsatz/Lokomotion_Technology_Centre_mini_pilot_Tampere__004__TGA/index.md",".\_graph\reuse_einsatz\Lokomotion_Technology_Centre_mini_pilot_Tampere__004__TGA\index.md"
"include_final","core entity","reuse_einsatz","Lokomotion_Technology_Centre_mini_pilot_Tampere__005__T_ren_Fenster_Sanit_r_Beleuchtung","Türen/Fenster/Sanitär/Beleuchtung - Lokomotion Technology Centre mini-pilot, Tampere — Fallstudie Wiederverwendung / Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Lokomotion_Technology_Centre_mini_pilot_Tampere.md","_database/reuse_einsatz/Lokomotion_Technology_Centre_mini_pilot_Tampere__005__T_ren_Fenster_Sanit_r_Beleuchtung/index.md",".\_graph\reuse_einsatz\Lokomotion_Technology_Centre_mini_pilot_Tampere__005__T_ren_Fenster_Sanit_r_Beleuchtung\index.md"
"include_final","core entity","reuse_einsatz","Lo_Reninge_Town_Hall_Facade__001__Fassadenziegel","Fassadenziegel - Lo-Reninge Town Hall façade / Stadhuis Lo – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Lo_Reninge_Town_Hall_Facade.md","_database/reuse_einsatz/Lo_Reninge_Town_Hall_Facade__001__Fassadenziegel/index.md",".\_graph\reuse_einsatz\Lo_Reninge_Town_Hall_Facade__001__Fassadenziegel\index.md"
"include_final","core entity","reuse_einsatz","Lo_Reninge_Town_Hall_Facade__002__Holzstruktur","Holzstruktur - Lo-Reninge Town Hall façade / Stadhuis Lo – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Lo_Reninge_Town_Hall_Facade.md","_database/reuse_einsatz/Lo_Reninge_Town_Hall_Facade__002__Holzstruktur/index.md",".\_graph\reuse_einsatz\Lo_Reninge_Town_Hall_Facade__002__Holzstruktur\index.md"
"include_final","core entity","reuse_einsatz","Lo_Reninge_Town_Hall_Facade__003__Dachziegel_Dach","Dachziegel / Dach - Lo-Reninge Town Hall façade / Stadhuis Lo – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Lo_Reninge_Town_Hall_Facade.md","_database/reuse_einsatz/Lo_Reninge_Town_Hall_Facade__003__Dachziegel_Dach/index.md",".\_graph\reuse_einsatz\Lo_Reninge_Town_Hall_Facade__003__Dachziegel_Dach\index.md"
"include_final","core entity","reuse_einsatz","Lo_Reninge_Town_Hall_Facade__004__Glasgang","Glasgang - Lo-Reninge Town Hall façade / Stadhuis Lo – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Lo_Reninge_Town_Hall_Facade.md","_database/reuse_einsatz/Lo_Reninge_Town_Hall_Facade__004__Glasgang/index.md",".\_graph\reuse_einsatz\Lo_Reninge_Town_Hall_Facade__004__Glasgang\index.md"
"include_final","core entity","reuse_einsatz","Lo_Reninge_Town_Hall_Facade__005__T_ren_Fenster","Türen/Fenster - Lo-Reninge Town Hall façade / Stadhuis Lo – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Lo_Reninge_Town_Hall_Facade.md","_database/reuse_einsatz/Lo_Reninge_Town_Hall_Facade__005__T_ren_Fenster/index.md",".\_graph\reuse_einsatz\Lo_Reninge_Town_Hall_Facade__005__T_ren_Fenster\index.md"
"include_final","core entity","reuse_einsatz","Lycee_Michel_Lucius_Conversion_Luxembourg__001__Stahlprofile","Stahlprofile - Lycée Michel Lucius Conversion, Luxembourg — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Lycee_Michel_Lucius_Conversion_Luxembourg.md","_database/reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__001__Stahlprofile/index.md",".\_graph\reuse_einsatz\Lycee_Michel_Lucius_Conversion_Luxembourg__001__Stahlprofile\index.md"
"include_final","core entity","reuse_einsatz","Lycee_Michel_Lucius_Conversion_Luxembourg__002__Blech_aus_B_den","Blech aus Böden - Lycée Michel Lucius Conversion, Luxembourg — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Lycee_Michel_Lucius_Conversion_Luxembourg.md","_database/reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__002__Blech_aus_B_den/index.md",".\_graph\reuse_einsatz\Lycee_Michel_Lucius_Conversion_Luxembourg__002__Blech_aus_B_den\index.md"
"include_final","core entity","reuse_einsatz","Lycee_Michel_Lucius_Conversion_Luxembourg__003__Stahlfassadenpaneele","Stahlfassadenpaneele - Lycée Michel Lucius Conversion, Luxembourg — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Lycee_Michel_Lucius_Conversion_Luxembourg.md","_database/reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__003__Stahlfassadenpaneele/index.md",".\_graph\reuse_einsatz\Lycee_Michel_Lucius_Conversion_Luxembourg__003__Stahlfassadenpaneele\index.md"
"include_final","core entity","reuse_einsatz","Lycee_Michel_Lucius_Conversion_Luxembourg__004__Akustikpaneele","Akustikpaneele - Lycée Michel Lucius Conversion, Luxembourg — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Lycee_Michel_Lucius_Conversion_Luxembourg.md","_database/reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__004__Akustikpaneele/index.md",".\_graph\reuse_einsatz\Lycee_Michel_Lucius_Conversion_Luxembourg__004__Akustikpaneele\index.md"
"include_final","core entity","reuse_einsatz","Lycee_Michel_Lucius_Conversion_Luxembourg__005__Metall_Deckenpaneele","Metall-Deckenpaneele - Lycée Michel Lucius Conversion, Luxembourg — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Lycee_Michel_Lucius_Conversion_Luxembourg.md","_database/reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__005__Metall_Deckenpaneele/index.md",".\_graph\reuse_einsatz\Lycee_Michel_Lucius_Conversion_Luxembourg__005__Metall_Deckenpaneele\index.md"
"include_final","core entity","reuse_einsatz","Lycee_Michel_Lucius_Conversion_Luxembourg__006__Stra_enpflasterplatten","Straßenpflasterplatten - Lycée Michel Lucius Conversion, Luxembourg — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Lycee_Michel_Lucius_Conversion_Luxembourg.md","_database/reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__006__Stra_enpflasterplatten/index.md",".\_graph\reuse_einsatz\Lycee_Michel_Lucius_Conversion_Luxembourg__006__Stra_enpflasterplatten\index.md"
"include_final","core entity","reuse_einsatz","Lycee_Michel_Lucius_Conversion_Luxembourg__007__Fertigbetonelemente_als_Rinnen","Fertigbetonelemente als Rinnen - Lycée Michel Lucius Conversion, Luxembourg — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Lycee_Michel_Lucius_Conversion_Luxembourg.md","_database/reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__007__Fertigbetonelemente_als_Rinnen/index.md",".\_graph\reuse_einsatz\Lycee_Michel_Lucius_Conversion_Luxembourg__007__Fertigbetonelemente_als_Rinnen\index.md"
"include_final","core entity","reuse_einsatz","Lycee_Michel_Lucius_Conversion_Luxembourg__008__Palettenholz_B_nke","Palettenholz-Bänke - Lycée Michel Lucius Conversion, Luxembourg — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Lycee_Michel_Lucius_Conversion_Luxembourg.md","_database/reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__008__Palettenholz_B_nke/index.md",".\_graph\reuse_einsatz\Lycee_Michel_Lucius_Conversion_Luxembourg__008__Palettenholz_B_nke\index.md"
"include_final","core entity","reuse_einsatz","Lycee_Michel_Lucius_Conversion_Luxembourg__009__Bibliotheksm_bel","Bibliotheksmöbel - Lycée Michel Lucius Conversion, Luxembourg — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Lycee_Michel_Lucius_Conversion_Luxembourg.md","_database/reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__009__Bibliotheksm_bel/index.md",".\_graph\reuse_einsatz\Lycee_Michel_Lucius_Conversion_Luxembourg__009__Bibliotheksm_bel\index.md"
"include_final","core entity","reuse_einsatz","Lycee_Michel_Lucius_Conversion_Luxembourg__010__RC_Zuschl_ge","RC-Zuschläge - Lycée Michel Lucius Conversion, Luxembourg — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Lycee_Michel_Lucius_Conversion_Luxembourg.md","_database/reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__010__RC_Zuschl_ge/index.md",".\_graph\reuse_einsatz\Lycee_Michel_Lucius_Conversion_Luxembourg__010__RC_Zuschl_ge\index.md"
"include_final","core entity","reuse_einsatz","Lycee_Michel_Lucius_Conversion_Luxembourg__011__Bestand_Block_6000","Bestand Block 6000 - Lycée Michel Lucius Conversion, Luxembourg — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Lycee_Michel_Lucius_Conversion_Luxembourg.md","_database/reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__011__Bestand_Block_6000/index.md",".\_graph\reuse_einsatz\Lycee_Michel_Lucius_Conversion_Luxembourg__011__Bestand_Block_6000\index.md"
"include_final","core entity","reuse_einsatz","Maison_des_Canaux_Paris__001__T_ren","Türen - Maison des Canaux, Paris — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_des_Canaux_Paris.md","_database/reuse_einsatz/Maison_des_Canaux_Paris__001__T_ren/index.md",".\_graph\reuse_einsatz\Maison_des_Canaux_Paris__001__T_ren\index.md"
"include_final","core entity","reuse_einsatz","Maison_des_Canaux_Paris__002__Boden_Wandbel_ge","Boden-/Wandbeläge - Maison des Canaux, Paris — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_des_Canaux_Paris.md","_database/reuse_einsatz/Maison_des_Canaux_Paris__002__Boden_Wandbel_ge/index.md",".\_graph\reuse_einsatz\Maison_des_Canaux_Paris__002__Boden_Wandbel_ge\index.md"
"include_final","core entity","reuse_einsatz","Maison_des_Canaux_Paris__003__Sanit_rkeramik_Sanit_rteile","Sanitärkeramik / Sanitärteile - Maison des Canaux, Paris — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_des_Canaux_Paris.md","_database/reuse_einsatz/Maison_des_Canaux_Paris__003__Sanit_rkeramik_Sanit_rteile/index.md",".\_graph\reuse_einsatz\Maison_des_Canaux_Paris__003__Sanit_rkeramik_Sanit_rteile\index.md"
"include_final","core entity","reuse_einsatz","Maison_des_Canaux_Paris__004__Beleuchtung_technische_Elemente","Beleuchtung / technische Elemente - Maison des Canaux, Paris — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_des_Canaux_Paris.md","_database/reuse_einsatz/Maison_des_Canaux_Paris__004__Beleuchtung_technische_Elemente/index.md",".\_graph\reuse_einsatz\Maison_des_Canaux_Paris__004__Beleuchtung_technische_Elemente\index.md"
"include_final","core entity","reuse_einsatz","Maison_des_Canaux_Paris__005__Fenster","Fenster - Maison des Canaux, Paris — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_des_Canaux_Paris.md","_database/reuse_einsatz/Maison_des_Canaux_Paris__005__Fenster/index.md",".\_graph\reuse_einsatz\Maison_des_Canaux_Paris__005__Fenster\index.md"
"include_final","core entity","reuse_einsatz","Maison_des_Canaux_Paris__006__feste_Einbauten","feste Einbauten - Maison des Canaux, Paris — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_des_Canaux_Paris.md","_database/reuse_einsatz/Maison_des_Canaux_Paris__006__feste_Einbauten/index.md",".\_graph\reuse_einsatz\Maison_des_Canaux_Paris__006__feste_Einbauten\index.md"
"include_final","core entity","reuse_einsatz","Maison_des_Canaux_Paris__007__Tragwerk_Bestand","Tragwerk Bestand - Maison des Canaux, Paris — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_des_Canaux_Paris.md","_database/reuse_einsatz/Maison_des_Canaux_Paris__007__Tragwerk_Bestand/index.md",".\_graph\reuse_einsatz\Maison_des_Canaux_Paris__007__Tragwerk_Bestand\index.md"
"include_final","core entity","reuse_einsatz","Maison_DnA_Asse__001__u_ere_Ziegelw_nde","äußere Ziegelwände - Maison DnA / dnA House, Asse — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_DnA_Asse.md","_database/reuse_einsatz/Maison_DnA_Asse__001__u_ere_Ziegelw_nde/index.md",".\_graph\reuse_einsatz\Maison_DnA_Asse__001__u_ere_Ziegelw_nde\index.md"
"include_final","core entity","reuse_einsatz","Maison_DnA_Asse__002__flaches_Dach","flaches Dach - Maison DnA / dnA House, Asse — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_DnA_Asse.md","_database/reuse_einsatz/Maison_DnA_Asse__002__flaches_Dach/index.md",".\_graph\reuse_einsatz\Maison_DnA_Asse__002__flaches_Dach\index.md"
"include_final","core entity","reuse_einsatz","Maison_DnA_Asse__003__innere_Box","innere Box - Maison DnA / dnA House, Asse — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_DnA_Asse.md","_database/reuse_einsatz/Maison_DnA_Asse__003__innere_Box/index.md",".\_graph\reuse_einsatz\Maison_DnA_Asse__003__innere_Box\index.md"
"include_final","core entity","reuse_einsatz","Maison_DnA_Asse__004__Decken","Decken - Maison DnA / dnA House, Asse — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_DnA_Asse.md","_database/reuse_einsatz/Maison_DnA_Asse__004__Decken/index.md",".\_graph\reuse_einsatz\Maison_DnA_Asse__004__Decken\index.md"
"include_final","core entity","reuse_einsatz","Maison_DnA_Asse__005__Fassaden_ffnungen_Fenster","Fassadenöffnungen / Fenster - Maison DnA / dnA House, Asse — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_DnA_Asse.md","_database/reuse_einsatz/Maison_DnA_Asse__005__Fassaden_ffnungen_Fenster/index.md",".\_graph\reuse_einsatz\Maison_DnA_Asse__005__Fassaden_ffnungen_Fenster\index.md"
"include_final","core entity","reuse_einsatz","Maison_DnA_Asse__006__T_ren","Türen - Maison DnA / dnA House, Asse — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_DnA_Asse.md","_database/reuse_einsatz/Maison_DnA_Asse__006__T_ren/index.md",".\_graph\reuse_einsatz\Maison_DnA_Asse__006__T_ren\index.md"
"include_final","core entity","reuse_einsatz","Maison_DnA_Asse__007__Treppen","Treppen - Maison DnA / dnA House, Asse — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_DnA_Asse.md","_database/reuse_einsatz/Maison_DnA_Asse__007__Treppen/index.md",".\_graph\reuse_einsatz\Maison_DnA_Asse__007__Treppen\index.md"
"include_final","core entity","reuse_einsatz","Maison_DnA_Asse__008__Innenw_nde","Innenwände - Maison DnA / dnA House, Asse — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_DnA_Asse.md","_database/reuse_einsatz/Maison_DnA_Asse__008__Innenw_nde/index.md",".\_graph\reuse_einsatz\Maison_DnA_Asse__008__Innenw_nde\index.md"
"include_final","core entity","reuse_einsatz","Maison_DnA_Asse__009__D_mmung","Dämmung - Maison DnA / dnA House, Asse — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_DnA_Asse.md","_database/reuse_einsatz/Maison_DnA_Asse__009__D_mmung/index.md",".\_graph\reuse_einsatz\Maison_DnA_Asse__009__D_mmung\index.md"
"include_final","core entity","reuse_einsatz","Maison_DnA_Asse__010__TGA","TGA - Maison DnA / dnA House, Asse — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_DnA_Asse.md","_database/reuse_einsatz/Maison_DnA_Asse__010__TGA/index.md",".\_graph\reuse_einsatz\Maison_DnA_Asse__010__TGA\index.md"
"include_final","core entity","reuse_einsatz","Maison_DnA_Asse__011__feste_Einbauten","feste Einbauten - Maison DnA / dnA House, Asse — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_DnA_Asse.md","_database/reuse_einsatz/Maison_DnA_Asse__011__feste_Einbauten/index.md",".\_graph\reuse_einsatz\Maison_DnA_Asse__011__feste_Einbauten\index.md"
"include_final","core entity","reuse_einsatz","Maison_Vignette_Auderghem__001__Fassaden_Claustra_Ziegel","Fassaden-Claustra-Ziegel - Maison Vignette, Auderghem – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_Vignette_Auderghem.md","_database/reuse_einsatz/Maison_Vignette_Auderghem__001__Fassaden_Claustra_Ziegel/index.md",".\_graph\reuse_einsatz\Maison_Vignette_Auderghem__001__Fassaden_Claustra_Ziegel\index.md"
"include_final","core entity","reuse_einsatz","Maison_Vignette_Auderghem__002__Restliche_Ziegel","Restliche Ziegel - Maison Vignette, Auderghem – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_Vignette_Auderghem.md","_database/reuse_einsatz/Maison_Vignette_Auderghem__002__Restliche_Ziegel/index.md",".\_graph\reuse_einsatz\Maison_Vignette_Auderghem__002__Restliche_Ziegel\index.md"
"include_final","core entity","reuse_einsatz","Maison_Vignette_Auderghem__003__Wandfliesen","Wandfliesen - Maison Vignette, Auderghem – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_Vignette_Auderghem.md","_database/reuse_einsatz/Maison_Vignette_Auderghem__003__Wandfliesen/index.md",".\_graph\reuse_einsatz\Maison_Vignette_Auderghem__003__Wandfliesen\index.md"
"include_final","core entity","reuse_einsatz","Maison_Vignette_Auderghem__004__Bodenfliesen","Bodenfliesen - Maison Vignette, Auderghem – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_Vignette_Auderghem.md","_database/reuse_einsatz/Maison_Vignette_Auderghem__004__Bodenfliesen/index.md",".\_graph\reuse_einsatz\Maison_Vignette_Auderghem__004__Bodenfliesen\index.md"
