"entity_folder","id_folder","frontmatter_entity","title","node_kind","migration_status","came_from","action_done","path"
"reuse_einsatz","Verbiest_Karreveld_Brussels__005__Karreveld_technische_Sch_chte","reuse_einsatz","Karreveld technische Schächte - Verbiest + Karreveld, Brüssel / Molenbeek","core","migrated_phase4_case_graph","Gebäude\Verbiest_Karreveld_Brussels.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Verbiest_Karreveld_Brussels__005__Karreveld_technische_Sch_chte\index.md"
"reuse_einsatz","Verbiest_Karreveld_Brussels__006__Verbiest_Dachfliesen","reuse_einsatz","Verbiest Dachfliesen - Verbiest + Karreveld, Brüssel / Molenbeek","core","migrated_phase4_case_graph","Gebäude\Verbiest_Karreveld_Brussels.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Verbiest_Karreveld_Brussels__006__Verbiest_Dachfliesen\index.md"
"reuse_einsatz","Verbiest_Karreveld_Brussels__007__Verbiest_Terrassenfliesen","reuse_einsatz","Verbiest Terrassenfliesen - Verbiest + Karreveld, Brüssel / Molenbeek","core","migrated_phase4_case_graph","Gebäude\Verbiest_Karreveld_Brussels.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Verbiest_Karreveld_Brussels__007__Verbiest_Terrassenfliesen\index.md"
"reuse_einsatz","Verbiest_Karreveld_Brussels__008__Verbiest_Gel_nder","reuse_einsatz","Verbiest Geländer - Verbiest + Karreveld, Brüssel / Molenbeek","core","migrated_phase4_case_graph","Gebäude\Verbiest_Karreveld_Brussels.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Verbiest_Karreveld_Brussels__008__Verbiest_Gel_nder\index.md"
"reuse_einsatz","Verbiest_Karreveld_Brussels__009__Verbiest_Fliesen","reuse_einsatz","Verbiest Fliesen - Verbiest + Karreveld, Brüssel / Molenbeek","core","migrated_phase4_case_graph","Gebäude\Verbiest_Karreveld_Brussels.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Verbiest_Karreveld_Brussels__009__Verbiest_Fliesen\index.md"
"reuse_einsatz","Verbiest_Karreveld_Brussels__010__Verbiest_Steine","reuse_einsatz","Verbiest Steine - Verbiest + Karreveld, Brüssel / Molenbeek","core","migrated_phase4_case_graph","Gebäude\Verbiest_Karreveld_Brussels.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Verbiest_Karreveld_Brussels__010__Verbiest_Steine\index.md"
"reuse_einsatz","Verbiest_Karreveld_Brussels__011__Verbiest_dekorative_Fliesen","reuse_einsatz","Verbiest dekorative Fliesen - Verbiest + Karreveld, Brüssel / Molenbeek","core","migrated_phase4_case_graph","Gebäude\Verbiest_Karreveld_Brussels.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Verbiest_Karreveld_Brussels__011__Verbiest_dekorative_Fliesen\index.md"
"reuse_einsatz","Verbiest_Karreveld_Brussels__012__Verbiest_massive_Holzplatten_tr_ger","reuse_einsatz","Verbiest massive Holzplatten/-träger - Verbiest + Karreveld, Brüssel / Molenbeek","core","migrated_phase4_case_graph","Gebäude\Verbiest_Karreveld_Brussels.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Verbiest_Karreveld_Brussels__012__Verbiest_massive_Holzplatten_tr_ger\index.md"
"reuse_einsatz","Verbiest_Karreveld_Brussels__013__Verbiest_Industriegew_chshaus","reuse_einsatz","Verbiest Industriegewächshaus - Verbiest + Karreveld, Brüssel / Molenbeek","core","migrated_phase4_case_graph","Gebäude\Verbiest_Karreveld_Brussels.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Verbiest_Karreveld_Brussels__013__Verbiest_Industriegew_chshaus\index.md"
"reuse_einsatz","Villa_Welpeloo_Enschede__001__Stahltr_ger_Stahlrahmen","reuse_einsatz","Stahlträger / Stahlrahmen - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\Villa_Welpeloo_Enschede.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Villa_Welpeloo_Enschede__001__Stahltr_ger_Stahlrahmen\index.md"
"reuse_einsatz","Villa_Welpeloo_Enschede__002__Holzfassade","reuse_einsatz","Holzfassade - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\Villa_Welpeloo_Enschede.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Villa_Welpeloo_Enschede__002__Holzfassade\index.md"
"reuse_einsatz","Villa_Welpeloo_Enschede__003__Bau_Montagelift_als_Innenlift","reuse_einsatz","Bau-/Montagelift als Innenlift - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\Villa_Welpeloo_Enschede.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Villa_Welpeloo_Enschede__003__Bau_Montagelift_als_Innenlift\index.md"
"reuse_einsatz","Villa_Welpeloo_Enschede__004__Polystyrol_D_mmplatten","reuse_einsatz","Polystyrol-Dämmplatten - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\Villa_Welpeloo_Enschede.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Villa_Welpeloo_Enschede__004__Polystyrol_D_mmplatten\index.md"
"reuse_einsatz","Villa_Welpeloo_Enschede__005__Alte_Werbetafeln_billboard_boards","reuse_einsatz","Alte Werbetafeln / billboard boards - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\Villa_Welpeloo_Enschede.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Villa_Welpeloo_Enschede__005__Alte_Werbetafeln_billboard_boards\index.md"
"reuse_einsatz","Villa_Welpeloo_Enschede__006__Regenschirmrippen_Leuchten","reuse_einsatz","Regenschirmrippen-Leuchten - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\Villa_Welpeloo_Enschede.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Villa_Welpeloo_Enschede__006__Regenschirmrippen_Leuchten\index.md"
"reuse_einsatz","Villa_Welpeloo_Enschede__007__Innenw_nde","reuse_einsatz","Innenwände - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\Villa_Welpeloo_Enschede.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Villa_Welpeloo_Enschede__007__Innenw_nde\index.md"
"reuse_einsatz","Villa_Welpeloo_Enschede__008__Fenster","reuse_einsatz","Fenster - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\Villa_Welpeloo_Enschede.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Villa_Welpeloo_Enschede__008__Fenster\index.md"
"reuse_einsatz","Villa_Welpeloo_Enschede__009__T_ren","reuse_einsatz","Türen - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\Villa_Welpeloo_Enschede.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Villa_Welpeloo_Enschede__009__T_ren\index.md"
"reuse_einsatz","Villa_Welpeloo_Enschede__010__Dach","reuse_einsatz","Dach - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\Villa_Welpeloo_Enschede.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Villa_Welpeloo_Enschede__010__Dach\index.md"
"reuse_einsatz","Villa_Welpeloo_Enschede__011__Sanit_r","reuse_einsatz","Sanitär - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\Villa_Welpeloo_Enschede.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Villa_Welpeloo_Enschede__011__Sanit_r\index.md"
"reuse_einsatz","Woongroep_Boschgaard_Den_Bosch__001__Dachspanten_Kniespanten","reuse_einsatz","Dachspanten / Kniespanten - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Woongroep_Boschgaard_Den_Bosch.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Woongroep_Boschgaard_Den_Bosch__001__Dachspanten_Kniespanten\index.md"
"reuse_einsatz","Woongroep_Boschgaard_Den_Bosch__002__Aluminium_Fassadensystem","reuse_einsatz","Aluminium-Fassadensystem - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Woongroep_Boschgaard_Den_Bosch.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Woongroep_Boschgaard_Den_Bosch__002__Aluminium_Fassadensystem\index.md"
"reuse_einsatz","Woongroep_Boschgaard_Den_Bosch__003__HSB_Holz_Balken","reuse_einsatz","HSB-Holz / Balken - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Woongroep_Boschgaard_Den_Bosch.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Woongroep_Boschgaard_Den_Bosch__003__HSB_Holz_Balken\index.md"
"reuse_einsatz","Woongroep_Boschgaard_Den_Bosch__004__Betonplatten_Bestand","reuse_einsatz","Betonplatten / Bestand - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Woongroep_Boschgaard_Den_Bosch.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Woongroep_Boschgaard_Den_Bosch__004__Betonplatten_Bestand\index.md"
"reuse_einsatz","Woongroep_Boschgaard_Den_Bosch__005__T_ren_Schiebet_ren","reuse_einsatz","Türen / Schiebetüren - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Woongroep_Boschgaard_Den_Bosch.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Woongroep_Boschgaard_Den_Bosch__005__T_ren_Schiebet_ren\index.md"
"reuse_einsatz","Woongroep_Boschgaard_Den_Bosch__006__K_chenbl_cke","reuse_einsatz","Küchenblöcke - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Woongroep_Boschgaard_Den_Bosch.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Woongroep_Boschgaard_Den_Bosch__006__K_chenbl_cke\index.md"
"reuse_einsatz","Woongroep_Boschgaard_Den_Bosch__007__WC_Sanit_r","reuse_einsatz","WC / Sanitär - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Woongroep_Boschgaard_Den_Bosch.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Woongroep_Boschgaard_Den_Bosch__007__WC_Sanit_r\index.md"
"reuse_einsatz","Woongroep_Boschgaard_Den_Bosch__008__Kabelgoten_Notbeleuchtung","reuse_einsatz","Kabelgoten / Notbeleuchtung - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Woongroep_Boschgaard_Den_Bosch.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Woongroep_Boschgaard_Den_Bosch__008__Kabelgoten_Notbeleuchtung\index.md"
"reuse_einsatz","Woongroep_Boschgaard_Den_Bosch__009__Feste_Ausstattung_Garderobe","reuse_einsatz","Feste Ausstattung / Garderobe - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Woongroep_Boschgaard_Den_Bosch.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Woongroep_Boschgaard_Den_Bosch__009__Feste_Ausstattung_Garderobe\index.md"
"reuse_einsatz","Zinneke_Feder_Masui4ever_Brussels__001__Stahltr_ger","reuse_einsatz","Stahlträger - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Zinneke_Feder_Masui4ever_Brussels.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Zinneke_Feder_Masui4ever_Brussels__001__Stahltr_ger\index.md"
"reuse_einsatz","Zinneke_Feder_Masui4ever_Brussels__002__Fensterrahmen","reuse_einsatz","Fensterrahmen - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Zinneke_Feder_Masui4ever_Brussels.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Zinneke_Feder_Masui4ever_Brussels__002__Fensterrahmen\index.md"
"reuse_einsatz","Zinneke_Feder_Masui4ever_Brussels__003__Steinwolle_D_mmplatten","reuse_einsatz","Steinwolle-Dämmplatten - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Zinneke_Feder_Masui4ever_Brussels.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Zinneke_Feder_Masui4ever_Brussels__003__Steinwolle_D_mmplatten\index.md"
"reuse_einsatz","Zinneke_Feder_Masui4ever_Brussels__004__Stahl_Treppen","reuse_einsatz","Stahl-Treppen - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Zinneke_Feder_Masui4ever_Brussels.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Zinneke_Feder_Masui4ever_Brussels__004__Stahl_Treppen\index.md"
"reuse_einsatz","Zinneke_Feder_Masui4ever_Brussels__005__Azob_Dielen","reuse_einsatz","Azobé-Dielen - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Zinneke_Feder_Masui4ever_Brussels.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Zinneke_Feder_Masui4ever_Brussels__005__Azob_Dielen\index.md"
"reuse_einsatz","Zinneke_Feder_Masui4ever_Brussels__006__Eichenparkett","reuse_einsatz","Eichenparkett - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Zinneke_Feder_Masui4ever_Brussels.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Zinneke_Feder_Masui4ever_Brussels__006__Eichenparkett\index.md"
"reuse_einsatz","Zinneke_Feder_Masui4ever_Brussels__007__Heizk_rper","reuse_einsatz","Heizkörper - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Zinneke_Feder_Masui4ever_Brussels.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Zinneke_Feder_Masui4ever_Brussels__007__Heizk_rper\index.md"
"reuse_einsatz","Zinneke_Feder_Masui4ever_Brussels__008__T_ren_inkl_Brandschutzt_ren","reuse_einsatz","Türen inkl. Brandschutztüren - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Zinneke_Feder_Masui4ever_Brussels.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Zinneke_Feder_Masui4ever_Brussels__008__T_ren_inkl_Brandschutzt_ren\index.md"
"reuse_einsatz","Zinneke_Feder_Masui4ever_Brussels__009__L_ftungsgruppe","reuse_einsatz","Lüftungsgruppe - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Zinneke_Feder_Masui4ever_Brussels.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Zinneke_Feder_Masui4ever_Brussels__009__L_ftungsgruppe\index.md"
"reuse_einsatz","Zinneke_Feder_Masui4ever_Brussels__010__Bestandstragwerk","reuse_einsatz","Bestandstragwerk - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Zinneke_Feder_Masui4ever_Brussels.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_einsatz\Zinneke_Feder_Masui4ever_Brussels__010__Bestandstragwerk\index.md"
"reuse_einsatzstatus","Temporaer","reuse_einsatzstatus","Temporaer","knot","migrated_phase2_semantic_corrections","projekt\Temporarer_Wiedereinbau.md","Semantically corrected from old folder/entity into the new entity structure.",".\_graph\reuse_einsatzstatus\Temporaer\index.md"
"reuse_kette","55_Great_Suffolk_Street_London","reuse_kette","Reuse-Kette - 55 Great Suffolk Street, London — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\55_Great_Suffolk_Street_London.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\55_Great_Suffolk_Street_London\index.md"
"reuse_kette","AWM_Muenster_Circular_Office","reuse_kette","Reuse-Kette - AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\AWM_Muenster_Circular_Office.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\AWM_Muenster_Circular_Office\index.md"
"reuse_kette","BedZED_London_Hackbridge","reuse_kette","Reuse-Kette - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\BedZED_London_Hackbridge.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\BedZED_London_Hackbridge\index.md"
"reuse_kette","Bestandverplanzung_Pavilion_Muenchen","reuse_kette","Reuse-Kette - Bestandverplanzung Pavilion, München — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Bestandverplanzung_Pavilion_Muenchen.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Bestandverplanzung_Pavilion_Muenchen\index.md"
"reuse_kette","Big_Dig_Building_Boston","reuse_kette","Reuse-Kette - Big Dig Building, Boston/Cambridge — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Big_Dig_Building_Boston.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Big_Dig_Building_Boston\index.md"
"reuse_kette","Big_Dig_House_Lexington_Massachusetts","reuse_kette","Reuse-Kette - Big Dig House, Lexington, Massachusetts — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Big_Dig_House_Lexington_Massachusetts.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Big_Dig_House_Lexington_Massachusetts\index.md"
"reuse_kette","BioPartner_5_Leiden_Oegstgeest","reuse_kette","Reuse-Kette - BioPartner 5, Leiden / Oegstgeest — Fallstudie Direct Reuse / Wiederverwendung","core","migrated_phase4_case_graph","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\BioPartner_5_Leiden_Oegstgeest\index.md"
"reuse_kette","BlueCity_Offices_Rotterdam","reuse_kette","Reuse-Kette - BlueCity Offices Rotterdam – Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\BlueCity_Offices_Rotterdam.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\BlueCity_Offices_Rotterdam\index.md"
"reuse_kette","Boulder_Fire_Station_3","reuse_kette","Reuse-Kette - Boulder Fire Station 3, Boulder, Colorado — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Boulder_Fire_Station_3.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Boulder_Fire_Station_3\index.md"
"reuse_kette","Brent_Cross_Town_Primary_Substation_London","reuse_kette","Reuse-Kette - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Brent_Cross_Town_Primary_Substation_London\index.md"
"reuse_kette","Broethen_Twin_House_Hoyerswerda","reuse_kette","Reuse-Kette - Bröthen Twin-House, Hoyerswerda — Fallstudie Direct Reuse / Wiederverwendung von P2-Plattenbauteilen","core","migrated_phase4_case_graph","Gebäude\Broethen_Twin_House_Hoyerswerda.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Broethen_Twin_House_Hoyerswerda\index.md"
"reuse_kette","CascadeUp_London_secondary_timber_glulam_demonstrator","reuse_kette","Reuse-Kette - CascadeUp / London secondary-timber glulam demonstrator — Fallstudie Direct Reuse","core","migrated_phase4_case_graph","Gebäude\CascadeUp_London_secondary_timber_glulam_demonstrator.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\CascadeUp_London_secondary_timber_glulam_demonstrator\index.md"
"reuse_kette","Christ_Pavilion_Volkenroda","reuse_kette","Reuse-Kette - Christus-Pavillon / Christ Pavilion, Volkenroda — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Christ_Pavilion_Volkenroda.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Christ_Pavilion_Volkenroda\index.md"
"reuse_kette","Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot","reuse_kette","Reuse-Kette - Circular Centre Netherlands / Prinsenhof A reuse pilot — Fallstudie Wiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot\index.md"
"reuse_kette","Circular_Pavilion_Paris","reuse_kette","Reuse-Kette - Pavillon Circulaire / Circular Pavilion, Paris — Fallstudie Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Circular_Pavilion_Paris.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Circular_Pavilion_Paris\index.md"
"reuse_kette","Europa_Building_Brussels","reuse_kette","Reuse-Kette - Europa Building, Brussels – Fallstudie Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Europa_Building_Brussels.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Europa_Building_Brussels\index.md"
